interval_range,taylor_n,num_solutions,num_real_solutions,pred_parameters,sampled_parameters,sampled_u0
0.1,2,8,0,"Number[2.280236008044528 - 0.5599446394768232im, 0.0033265411657925313 - 0.00217285816374771im, 0.004129358444121834 - 0.002773005418254304im, 0.004616994540959631 + 0.0im, 0.007223751225589271 + 1.3363823550460978e-51im, 0.20339092509634257 + 0.0im]","[6.358355799150435, 0.011907520418421542, 0.012473211685278074, 0.004444197930291497, 0.20339092509634263, 0.00726102509653996]","[263.4515357899948, 5.439773172556901, 100.17992875041837]"
0.1,2,8,0,"Number[0.568326239363004 + 1.9651000892121646im, 0.002515882357711044 + 0.010734715613252678im, 0.004844764348094898 - 0.008289051580809802im, 0.013916725421495565 - 2.2958874039497803e-41im, 0.007222236738478695 - 2.8698592549372254e-41im, 0.18905560348122144 + 0.0im]","[6.107061209924604, 0.011294925706811629, 0.01108251141172087, 0.005070602095068408, 0.18905560348122138, 0.008118344294237776]","[256.2578929224788, 5.1689652252273675, 106.487818122994]"
0.1,2,8,0,"Number[2.3584824072290864 - 0.5182821900990554im, 0.0027914272667207795 - 0.0017077331311312275im, 0.004764418852513337 - 0.0032862693798807402im, 0.004640993593451046 - 1.0947644252537633e-47im, 0.00831130708536461 - 1.7105694144590052e-47im, 0.2243217976860074 + 0.0im]","[6.016277067142366, 0.01256179630978932, 0.010587692752089442, 0.004452673449399588, 0.22432179768600743, 0.008343151219840398]","[229.05331162447897, 5.135054955360055, 103.60901777894556]"
0.1,2,8,0,"Number[0.962233472130972 + 1.9136887981925927im, 0.002850619266007352 + 0.010609582337827736im, 0.00509961726803805 - 0.008398695262400807im, 0.01653199298257215 + 8.071479154510946e-43im, 0.0060130643165627155 + 1.0089348943138683e-43im, 0.2038958998663949 + 0.0im]","[6.123729565986699, 0.011889360994421984, 0.012677674984250991, 0.004814393668669984, 0.20389589986639492, 0.007475065453476717]","[234.507627376262, 4.97951674937192, 94.51686502140717]"
0.1,2,8,0,"Number[0.7879451286776692 + 2.0050121265975487im, 0.0031185237712912438 + 0.009504915598651022im, 0.0042264948167569545 - 0.0073291702501258145im, 0.013855378987723583 + 1.1479437019748901e-40im, 0.006294175672354743 + 8.466084802064815e-41im, 0.1955587674335086 + 0.0im]","[6.211446527326602, 0.012871147393014277, 0.012087904320762682, 0.005086189774760163, 0.1955587674335087, 0.007005327988956327]","[273.35832419536683, 4.622536496935549, 106.9427350968492]"
0.1,2,8,0,"Number[2.651139589813042 - 0.5881471745510499im, 0.002960014314347576 - 0.00187923641263517im, 0.0043640884070823074 - 0.0029112232655221153im, 0.015780042912167815 - 2.6904930515036488e-43im, 0.0067744653652299985 - 2.5783891743576634e-43im, 0.22171810971414452 + 0.0im]","[6.939221653584546, 0.011219380800682651, 0.011644390721429388, 0.005094141822222697, 0.2217181097141445, 0.007980894075967793]","[256.3890409321179, 4.970938338384359, 96.648363181948]"
0.1,2,8,0,"Number[0.32218736532608644 - 2.0199991618544373im, 0.002314791155848358 - 0.011173346380932387im, 0.004671513126855658 + 0.008242959524859794im, 0.013893326289675918 + 4.1325973271096045e-40im, 0.007497078756961814 + 2.7550648847397363e-40im, 0.21700831133025575 + 0.0im]","[7.200327827958421, 0.012051889771415192, 0.011533338860286924, 0.0046481470818265785, 0.21700831133025578, 0.008264415090438178]","[269.39864096618777, 4.795919558186437, 109.93999775617826]"
0.1,2,8,0,"Number[2.403719484494345 + 0.5400505682080184im, 0.002932616999152539 + 0.001856383111338798im, 0.004589495233306078 + 0.0031226308541523603im, 0.016081812428699896 - 4.926439913641935e-47im, 0.005331513309177648 + 1.7789921910373654e-47im, 0.20086202795489022 + 0.0im]","[6.642746792874057, 0.012066759789550116, 0.01189511285358726, 0.004341736322603007, 0.2008620279548902, 0.006972374558735108]","[238.88341895120868, 5.266099402442983, 99.04064154937284]"
0.1,2,8,0,"Number[0.675472183169107 + 2.241667012981793im, 0.0016591494375705791 + 0.01275664491392259im, 0.005392451919893265 - 0.00871009996160739im, 0.016728686611725375 + 0.0im, 0.006075389247694743 - 2.088097429759528e-53im, 0.20210988066560154 + 0.0im]","[6.722496810562314, 0.011942708987002087, 0.010527897300868675, 0.005080761283048967, 0.20210988066560157, 0.007414450460520052]","[247.6863632863363, 4.775661896605291, 92.38969816176962]"
0.1,2,8,0,"Number[2.431677125730573 - 0.5112907917083436im, 0.0027670640477040144 - 0.0016550399841894021im, 0.004490689827256095 - 0.0030869475328775676im, 0.004799238467301843 - 7.006492321624085e-46im, 0.008136193778413224 + 7.882303861827096e-46im, 0.21256790373847906 + 0.0im]","[6.144920840996022, 0.012498554041374935, 0.010406662239038654, 0.004572334070765399, 0.21256790373847909, 0.008167834724357394]","[248.5722899453022, 4.919117462851603, 106.77881792579325]"
0.1,2,8,0,"Number[2.3753577325459316 + 0.5468069401232147im, 0.0031719717555723503 + 0.0020210582921159005im, 0.004237622562033679 + 0.002895301399985529im, 0.015402566718666764 + 2.2958874039497803e-41im, 0.006105148838011679 - 2.0089014784560578e-41im, 0.21429276531186509 + 0.0im]","[6.385105220084814, 0.012683809996314759, 0.011934097009913203, 0.004621799035907963, 0.21429276531186509, 0.007455122444702135]","[259.37686230410833, 5.219569078242165, 101.09099584386229]"
0.1,3,7,1,"Number[2.913440456928761, 0.004320399725379361, 0.0057084027090813436, 0.004916638248079944, 0.007960075511236652, 0.2127248267886954]","[6.988238969137018, 0.010919270569002371, 0.0118489085368997, 0.004946740235125016, 0.21272482678869542, 0.007953570087690816]","[259.06040597256896, 5.181142415586465, 105.52850046779037]"
0.1,3,23,1,"Number[3.303686856384548, 0.0034534703298224295, 0.006171302070220103, 0.0048679691410467955, 0.007085542118309102, 0.21248441584121355]","[7.242276265930342, 0.01172098918075179, 0.011113443707713867, 0.004886375354594723, 0.21248441584121355, 0.007079605204557107]","[261.86484719182124, 5.289472317053043, 91.7077624991079]"
0.1,3,7,1,"Number[2.873722186549165, 0.004758637433643947, 0.005895249160337024, 0.004957138557039582, 0.0071980726903087995, 0.2180129552360346]","[6.128425236006133, 0.01145562808806562, 0.01220156078997268, 0.004977023974121774, 0.2180129552360346, 0.007192367914902316]","[250.6880876703096, 5.052521725121553, 91.61934466658913]"
0.1,3,1,1,"Number[2.8258971058723743, 0.0041056061959811475, 0.00625489621379744, 0.00502403258999396, 0.007956331463591263, 0.2219692298455578]","[6.1688243376464085, 0.012736257601304774, 0.011000900115745414, 0.0050541330581821125, 0.22196922984555773, 0.007949915722909966]","[241.63790673943035, 5.033296936318473, 102.29151281286848]"
0.1,3,21,1,"Number[2.924853153133566, 0.003982399424368781, 0.006079967925335088, 0.004651064923556038, 0.007614763358776191, 0.21396344333353848]","[6.7782857862793415, 0.012482487083674512, 0.011669368191889337, 0.00467027958565616, 0.2139634433335384, 0.00761062525121669]","[255.45208952878244, 4.747325479126842, 99.96139938873739]"
0.1,3,24,1,"Number[3.1391470865745634, 0.003413625923125693, 0.006357860763896039, 0.0049934641780771975, 0.007219635170753678, 0.21946290948922265]","[6.623901117370681, 0.01268839494719425, 0.010489160897346163, 0.0050164769904344625, 0.21946290948922265, 0.0072142185827835485]","[254.4582112905323, 4.8067692960915895, 95.04318683915439]"
0.1,3,9,1,"Number[2.8390398482193215, 0.004058771280256585, 0.006013828990414595, 0.004342051743010522, 0.008121553406530485, 0.18773796463812456]","[6.42261436445515, 0.012667616048665979, 0.011622104689839558, 0.004355472590808963, 0.18773796463812453, 0.00811880852375949]","[259.24911502578846, 4.530401458603243, 99.25686485984122]"
0.1,3,19,1,"Number[3.0147620307866307, 0.004220695434719927, 0.005928823623673297, 0.004314684148892844, 0.007423098161123732, 0.2145165628381891]","[6.558764362828083, 0.011325671875714729, 0.01181879140895599, 0.004325094282816617, 0.2145165628381891, 0.007419113016289497]","[259.2942502229021, 5.495582669157878, 91.7161701178103]"
0.1,3,5,1,"Number[2.826155594659155, 0.00405446807384476, 0.00617540615005551, 0.0048409075412817314, 0.0072000516570454205, 0.20463415256852566]","[7.179287232882267, 0.013103543542411177, 0.012437065005792853, 0.00486630642344375, 0.2046341525685257, 0.007194150783480347]","[248.92437369341775, 5.075924908023717, 102.44631908173199]"
0.1,3,6,1,"Number[3.0858900722235902, 0.0036294277982416474, 0.006054313636701906, 0.004582388469800741, 0.0077132655006429745, 0.19609050007477213]","[6.320510246684957, 0.012874267645071623, 0.010492213063353285, 0.004597762043004156, 0.19609050007477216, 0.007709378436894401]","[269.4321999827072, 4.84579292293682, 95.25982367162887]"
0.1,3,11,1,"Number[2.8943902385594895, 0.004264206973317315, 0.0056019072824505306, 0.005101913860539515, 0.00820574758669695, 0.1946441098091495]","[6.649241443991976, 0.011523644796556397, 0.011407154046773256, 0.005139358274403541, 0.1946441098091495, 0.00819806478950089]","[271.5530936558646, 5.255680977776267, 106.82818243086089]"
0.1,3,7,1,"Number[2.9715738384071755, 0.003974434762914148, 0.006357740733871466, 0.004836102492519657, 0.007963690676997107, 0.20907736936977223]","[6.450752066413078, 0.01193177678362957, 0.011207164112146728, 0.004856163213373265, 0.20907736936977228, 0.0079575188976804]","[238.57088625519768, 5.41157015340428, 95.16263976372912]"
0.1,3,10,1,"Number[2.7858221517455015, 0.004318643013149746, 0.00620100018315557, 0.005007428043018173, 0.0071513442447439166, 0.19850720028521177]","[6.95774825282812, 0.011380592545102677, 0.01208480146014792, 0.005040565876995368, 0.1985072002852117, 0.0071442495177189095]","[228.90132766686307, 5.128518783825727, 105.72833611639744]"
0.1,3,18,1,"Number[2.7750862077172176, 0.004180981587619229, 0.006131744102838913, 0.004843261432759209, 0.007870181863362233, 0.21615922472845647]","[6.292833501232, 0.01171541230966471, 0.011021520670282633, 0.004872814150490624, 0.21615922472845653, 0.007863966617739587]","[238.1148370634805, 5.159411561032774, 107.29539231637315]"
0.1,3,22,1,"Number[2.6905332191995575, 0.004607738090351908, 0.006294890919310566, 0.0044802393225964925, 0.008053276933198416, 0.2120202870845878]","[6.322001499930621, 0.011985029817249932, 0.01245112695913706, 0.0044953640730112585, 0.2120202870845877, 0.008048857700019854]","[226.98910537952264, 5.266356691712769, 97.77762453257345]"
0.1,3,10,1,"Number[3.0171522270282773, 0.003982393433066606, 0.006064245760848049, 0.004821473387419932, 0.007456218468209457, 0.22158667332394846]","[7.017263723261091, 0.012756338994011459, 0.012022965627005623, 0.0048418005525589355, 0.22158667332394846, 0.007450400892096591]","[260.11461370627717, 5.2431242725662335, 96.06185656526839]"
0.1,3,8,1,"Number[2.696619230330171, 0.004347159279830727, 0.005626551426861797, 0.004645694763161784, 0.007041801549866919, 0.18576207016638854]","[6.529750915718885, 0.01295612040303441, 0.011939100791375036, 0.004671065603175381, 0.18576207016638857, 0.007035548555080137]","[272.3603857864354, 5.4160435667973115, 108.65488081301827]"
0.1,3,3,1,"Number[2.936032890133615, 0.0044003245227736635, 0.005776590485803316, 0.005136271406338615, 0.007261033092387381, 0.197823961588556]","[6.60165162126685, 0.011715582514240003, 0.01195343758634362, 0.005165352601475704, 0.19782396158855603, 0.007254238198815525]","[263.519776556932, 5.002841813932405, 97.90843455671299]"
0.1,3,14,1,"Number[2.697809459627544, 0.004503296130445618, 0.005991660656134353, 0.004314067040602102, 0.0082353947424616, 0.19781117479748994]","[6.270422164563313, 0.011829175732411922, 0.01216966861783209, 0.004327524869545252, 0.19781117479748986, 0.008232403251498644]","[245.3460423474831, 4.732324112173503, 100.18713710713115]"
0.1,3,25,1,"Number[2.8563118170191366, 0.0037638416191321093, 0.006435674798370381, 0.005023415779021976, 0.008105178945256612, 0.21277948654005582]","[6.475385242363407, 0.01238237351937721, 0.010815359728840256, 0.005055269636282417, 0.21277948654005585, 0.008098197898862267]","[236.01557081232417, 5.1965261609124624, 104.02235135007699]"
0.1,4,64,0,"Number[5.1850090412536485 - 3.3125167673847074im, 0.01103290969218507 - 0.006214945730538049im, -0.001529390913400926 + 0.011703740061159472im, 0.024105300131653646 - 5.445138368128499e-61im, 0.00629981661619939 + 5.493755674986789e-61im, 0.2038196548548054 + 0.0im]","[6.227263275673462, 0.012944038476352381, 0.010643288927738003, 0.00504929867003086, 0.20381965485480547, 0.008355601989388204]","[269.15603980852563, 4.67519598010487, 102.52861846692814]"
0.1,4,64,0,"Number[-0.34760713221605705 - 1.2526921412366285im, -0.0068642447619761205 - 0.02021999026640886im, 0.011872074760587839 + 0.010772451819942389im, 0.027899471061667715 - 2.42687188507665e-96im, 0.0036013764455393965 + 0.0im, 0.21666831043967358 + 0.0im]","[7.116570661647012, 0.011213391406954147, 0.011492013125764082, 0.004267217418193309, 0.21666831043967358, 0.0072558833790339755]","[253.84435136727848, 4.557025550315997, 90.56821873485862]"
0.1,4,64,0,"Number[0.032597784003267474 - 3.7208466635430635im, 0.012117111725390223 - 0.021543310566905633im, -0.001972668296871076 + 0.0192185232622455im, 0.005044973865876188 + 0.0im, 0.008190320056525676 + 0.0im, 0.20857095341270093 + 0.0im]","[6.974485655172961, 0.012749072939382374, 0.011878651340191167, 0.005043109687693824, 0.20857095341270088, 0.008190868640508593]","[234.41365964480832, 4.67110597319357, 91.69674003217077]"
0.1,4,64,0,"Number[-1.275027055125747 + 2.7782195187236014im, 0.0015088691436842005 - 0.02948557536103921im, 0.0021656482952718105 + 0.021769968986872137im, 0.004439681012993578 + 0.0im, 0.007594692959368876 + 1.333803566540962e-93im, 0.21139481584075603 + 0.0im]","[6.644514743851227, 0.01242282591328596, 0.011402630129114813, 0.00443853138866747, 0.211394815840756, 0.007595003305031831]","[246.19454036530567, 4.500343428863888, 97.86630735281881]"
0.1,4,64,0,"Number[4.847066957023852 + 5.759327901722267im, 0.01205373056132836 + 0.009019614394822375im, -0.002611132597833755 - 0.014524463715110568im, 0.02280593785922163 + 5.100158457195204e-68im, 0.005273623722615368 - 6.4911107637029874e-68im, 0.19641417453458015 + 0.0im]","[7.118017352175564, 0.011629744475079829, 0.010687465981394828, 0.004314475922023693, 0.19641417453458013, 0.007173507448864969]","[241.77096193289825, 4.509910780001637, 109.93895392085075]"
0.1,4,64,0,"Number[4.1459239427498655 - 1.1454403440011862im, 0.009637148067276998 - 0.003553026011247707im, -0.0006853020906986534 + 0.010458895596921428im, 0.006083400491819566 + 0.028445859311204396im, -0.0005884264725762057 - 0.003460088233489616im, 0.19476206338396393 + 0.0im]","[6.122612174914219, 0.012208079272310556, 0.012453104979015446, 0.004317439489140792, 0.19476206338396398, 0.008100280975064095]","[272.3420269883329, 5.294061282739535, 94.02252411236877]"
0.1,4,64,0,"Number[4.4948210481403486 + 1.6274841662972195im, 0.010325471900636107 + 0.004746608704666663im, -0.001253022345142072 - 0.011513489074003477im, 0.0045968170904014055 + 0.0im, 0.008353320644070506 + 0.0im, 0.18498267825631115 + 0.0im]","[6.081642616089761, 0.010935897893382895, 0.011426157710896641, 0.004595185614617904, 0.18498267825631112, 0.008353812361561606]","[260.5297815162943, 5.013086757506826, 101.06340603889639]"
0.1,4,64,0,"Number[0.2856834935405333 - 3.723030058755158im, 0.010132731138681666 - 0.015167588788808114im, -0.0012504142634203986 + 0.01511135331722599im, 0.005489311373166332 - 0.02581096925344869im, 0.0017190987054866763 + 0.0021557825988061433im, 0.1961570786295812 + 0.0im]","[6.073450470430653, 0.012912244068471513, 0.011278936855000298, 0.00460540226064703, 0.19615707862958123, 0.006878198744890327]","[270.7852287034784, 4.781312716226825, 103.77143976493352]"
0.1,4,64,0,"Number[2.6792545020800964 - 0.6335107006678731im, 0.004694030449812077 - 0.0018660306685623228im, 0.006346530073018313 - 0.002375973373757361im, 0.004321449488284216 + 4.421718300208356e-75im, 0.007314047337746609 + 0.0im, 0.18842898873288333 + 0.0im]","[6.614050808698935, 0.011227180690765864, 0.012157845883078949, 0.004319971640479924, 0.18842898873288344, 0.007314422016619158]","[251.56028362278153, 4.733540797527899, 107.82966610378188]"
0.1,4,64,0,"Number[0.32297204618948605 - 1.120713233507121im, -0.0024228964708919547 - 0.011444144412806634im, 0.008424692208782036 + 0.0012804636005523025im, 0.005130426828373646 - 0.02428936872044375im, 0.0028900758125443857 + 0.0019363452604357976im, 0.2178843889134367 + 0.0im]","[6.09409086062528, 0.0114008872924828, 0.012271413576464631, 0.004902953589191373, 0.21788438891343673, 0.007293666078958025]","[270.35531518930424, 4.997675073845384, 109.95709606314603]"
0.1,4,64,0,"Number[4.997721454928985 - 2.5333936370552124im, 0.011086845136736703 - 0.006030673202193402im, -0.0012235670753241068 + 0.011922882906788727im, 0.005132608885985126 + 0.0im, 0.007596257618539032 - 1.2446030555722283e-60im, 0.20279816067846018 + 0.0im]","[6.861758196453417, 0.012962876685541382, 0.012364767535003318, 0.005130608441011125, 0.2027981606784601, 0.007596869241659475]","[256.9367850228661, 4.7049167375552745, 90.96170673642165]"
0.1,4,64,0,"Number[0.07122841811312818 + 3.520973066323215im, 0.012237639930138164 + 0.022629956434659003im, -0.0021424023277506624 - 0.020006009889600967im, 0.006042321614304253 - 0.0285868091683854im, 0.0015916283488946262 + 0.0026009683871360723im, 0.20733389785853573 + 0.0im]","[6.343595706225574, 0.01249307430423985, 0.010418933619543698, 0.004936678754941265, 0.2073338978585358, 0.007847064570498507]","[232.50255897122813, 4.714875389964904, 93.5718727422221]"
0.1,4,64,0,"Number[1.6943189516536326 - 2.111692980178482im, 0.0034133105869114467 - 0.00995864815753801im, 0.007918091659044923 + 0.0074518578176197975im, 0.025132276024268384 + 1.7842629404683466e-56im, 0.0056994820059251975 - 3.0587364693743084e-56im, 0.20558661317136598 + 0.0im]","[6.736190788486185, 0.011121346117181689, 0.011870397240442048, 0.00473644969530038, 0.2055866131713659, 0.0080818328160059]","[237.0884092787897, 4.559731097184243, 99.28975677383809]"
0.1,4,64,0,"Number[0.3368965432150714 - 1.0850403255174228im, -0.0029558564005558313 - 0.01148188111843746im, 0.009010651290966646 + 0.001269650000679198im, 0.0052809321038782085 - 0.024912683521247786im, 0.0033749522867256546 + 0.002060601621218432im, 0.19413571636076624 + 0.0im]","[6.199991536923569, 0.01288376386385694, 0.012429303790433858, 0.004751839377914666, 0.19413571636076626, 0.00817872157990814]","[260.90316680991873, 5.043821963551422, 107.38659004858579]"
0.1,4,64,0,"Number[0.3435031965556201 - 1.1953930647013427im, -0.003835935174671074 - 0.011562795187444366im, 0.009163802276594427 + 0.001250166168969508im, 0.022916607324086423 + 4.978412222288913e-59im, 0.004468307428403878 + 0.0im, 0.19792396786168687 + 0.0im]","[6.957312675121667, 0.010969936514951113, 0.011511843842995848, 0.004405988910101243, 0.19792396786168684, 0.007376042558554561]","[250.0682340226211, 5.417216562262867, 108.61290648339705]"
0.1,4,64,0,"Number[-0.09369005516827462 - 1.5154788189187847im, 0.0010227512674065345 + 0.034805075600052804im, 0.00264355087782932 - 0.025332210275051517im, 0.02589289512571248 + 1.5340917079055395e-92im, 0.003124312559862213 + 5.3693209776693884e-92im, 0.22161108613641445 + 0.0im]","[6.814314573461072, 0.011244045535706883, 0.010614382161522013, 0.004397820309130122, 0.2216110861364144, 0.007126852023546489]","[227.08291391067183, 5.251741555110721, 96.61651651117319]"
0.1,4,64,0,"Number[-3.610626466034717 - 2.4498175368330646im, 0.001712172666843744 + 0.02518815804792871im, 0.001973769587653159 - 0.020010400220747904im, 0.022981059524408064 - 5.659799424266695e-73im, 0.004769666989440827 - 4.527839539413356e-72im, 0.21137816752708918 + 0.0im]","[6.7501509175655805, 0.011084118786029424, 0.012439223644584049, 0.004620215551836755, 0.2113781675270892, 0.006895723466765511]","[260.4048202737143, 4.75721507178404, 108.13818672539301]"
0.1,4,64,0,"Number[-0.012660777694256279 - 3.472264956660067im, 0.010528038077682555 - 0.01646323051432017im, -0.0016419631871963645 + 0.016123646501261874im, 0.02255226155172787 - 1.493523666686674e-59im, 0.005512527662824354 + 3.982729777831131e-59im, 0.1962529656451686 + 0.0im]","[7.0637818857554615, 0.010973999831315282, 0.011889795626014487, 0.004841993013369744, 0.19625296564516853, 0.0077374026167063206]","[268.4774326972616, 5.150346377594487, 109.33059908165117]"
0.1,4,64,0,"Number[0.4610834558627026 + 1.2248796760167304im, -0.0038630900078300973 + 0.012575816084390663im, 0.009757843911812756 - 0.0011602093844832963im, 0.006087142116340356 - 0.02856714420798212im, -0.0004256842593500373 + 0.0032569132256538244im, 0.20984154070901323 + 0.0im]","[6.008155574057762, 0.01200714302060381, 0.011799472065629982, 0.004511482920431753, 0.2098415407090132, 0.007636419821418498]","[225.6102236371159, 5.109524415979317, 93.57811850775332]"
0.1,4,64,0,"Number[1.5214636780928912 - 2.2333080921923543im, 0.0033496152623157093 - 0.009801865133909508im, 0.007398538138785065 + 0.0073788869013792745im, 0.005500358972961336 - 0.025673784333087004im, 0.0015613491393556228 + 0.002376704962006531im, 0.20275707405757898 + 0.0im]","[7.175620616840252, 0.012694567495943868, 0.01198002282767502, 0.004256518769520554, 0.20275707405757903, 0.00741825199568631]","[250.79873783754994, 5.009543708704642, 104.47962863822576]"
0.1,5,69,1,"Number[3.3434762542810623, 0.005422430155557646, 0.007404086008724973, 0.005079972396683065, 0.007440834645235089, 0.1850261365810848]","[6.056976072952204, 0.011249595494224073, 0.01083557495014389, 0.005080195413221331, 0.1850261365810848, 0.007440749612586938]","[262.1691697353683, 5.181235613337367, 99.7696131083045]"
0.1,5,94,1,"Number[3.513169033926549, 0.004558564841845509, 0.008585400514873236, 0.004450351378006147, 0.006866151116916244, 0.19077734734569574]","[6.670032206833172, 0.01153014247804278, 0.010926401512255884, 0.004450404241506657, 0.19077734734569574, 0.0068661275355682925]","[225.25970316013056, 4.741939512900092, 90.39662408111711]"
0.1,5,69,1,"Number[3.5585039191623924, 0.005011932825924532, 0.008114387188995726, 0.00481967338857349, 0.007385421407412411, 0.21346275378939739]","[6.835487235044623, 0.011459311839911272, 0.011560463782535878, 0.00481976439314902, 0.21346275378939739, 0.0073853846218570555]","[240.42714985873636, 4.705455235241683, 90.24797008983434]"
0.1,5,52,1,"Number[3.4004092386274056, 0.004565359300326905, 0.00785373682502603, 0.0047229913129378355, 0.008310853209667918, 0.22469037433627678]","[6.868012231400604, 0.012093448052300624, 0.010920610109309663, 0.004723137127523948, 0.22469037433627684, 0.008310793292688393]","[258.3840737914459, 5.342370685971018, 101.40237695632365]"
0.1,5,43,1,"Number[3.2068843524724495, 0.004862044975645356, 0.007972778949771584, 0.004635391477744386, 0.007817987031448332, 0.19295812803388043]","[6.083479719540102, 0.012224446300242896, 0.010485198811644595, 0.0046355339688375526, 0.19295812803388046, 0.007817942976454018]","[247.07988565431788, 4.751316538496896, 103.9023237631689]"
0.1,5,41,1,"Number[2.9998280910797845, 0.00602730562165933, 0.007713887527471087, 0.005005060143779961, 0.00838527979349974, 0.19715766934829196]","[6.0073844133966805, 0.012518584680328872, 0.01189115765563159, 0.005005372922013546, 0.1971576693482919, 0.008385171838938546]","[236.68441403010272, 5.464463649995896, 108.58995491133894]"
0.1,5,104,1,"Number[3.4403636548663545, 0.005044040677902583, 0.008282395805016673, 0.004978252917330388, 0.007113001763337803, 0.20183301191686354]","[6.626380496555717, 0.011453186321841578, 0.011271983845763906, 0.0049784014126807215, 0.2018330119168635, 0.007112946833339471]","[228.81964873244328, 4.786709277743906, 94.95366556340116]"
0.1,5,96,1,"Number[3.41343957770647, 0.004895611449189711, 0.007820869754080617, 0.0049039629533814645, 0.008172068897660598, 0.18732144914033638]","[6.606183333268157, 0.01240809633574222, 0.011324386022349635, 0.0049040924282394835, 0.18732144914033644, 0.008172013456178495]","[260.78803367445164, 5.138338863261245, 94.23375026614013]"
0.1,5,101,1,"Number[3.253968934648642, 0.004282605686118866, 0.008045032192027818, 0.00424589932125338, 0.007834173767496509, 0.20830405568012203]","[6.68866000864641, 0.012632929773576355, 0.01068125269695463, 0.004245976055157809, 0.208304055680122, 0.007834143424677285]","[255.9102862991086, 5.088939383935508, 103.66401840171548]"
0.1,5,62,1,"Number[3.1543590842751073, 0.006042897622706991, 0.007278594782405909, 0.004639281774156436, 0.007340368689104737, 0.2076226836307855]","[6.211486427449216, 0.011701079143907374, 0.012398179776678219, 0.004639391002291486, 0.2076226836307855, 0.007340328189410438]","[262.162214210898, 4.840595765908565, 98.44543644943077]"
0.1,5,33,1,"Number[3.416126328970555, 0.005377993970905982, 0.007825918689593182, 0.004829355418150171, 0.00739528520816355, 0.20269528240411516]","[6.307826572574608, 0.01195317724923336, 0.011572939180985887, 0.004829447114149227, 0.20269528240411513, 0.00739525058460802]","[253.0868182714872, 4.568790587384852, 90.23349518890048]"
0.1,5,15,1,"Number[3.357617031052508, 0.005398185503167471, 0.00782429462136041, 0.004511060067195687, 0.007243040897945013, 0.18841784811604165]","[6.422454119693216, 0.011725640785277904, 0.011938439087619554, 0.004511118335042404, 0.18841784811604173, 0.007243011916245277]","[251.14585246858599, 5.040343849893608, 90.27543973582381]"
0.1,5,4,1,"Number[3.096951090681251, 0.005922761230910876, 0.0072947769741001775, 0.004910465977587208, 0.0073276139502884766, 0.21594693540674217]","[6.585353394248569, 0.012556401542247013, 0.012303200616313681, 0.00491075783948176, 0.21594693540674215, 0.007327509850628278]","[258.1761219820734, 5.450323056443383, 109.84448141757255]"
0.1,5,102,1,"Number[3.26829528291939, 0.004812734247260876, 0.007741949988716296, 0.0042412195961837726, 0.007125443155422294, 0.18992344477278444]","[7.074692292523571, 0.012385361078302274, 0.01191653140449824, 0.004241285265208367, 0.1899234447727844, 0.007125416936656327]","[261.81312163446705, 4.915044841456195, 100.74591466327263]"
0.1,5,20,1,"Number[3.1036943794552196, 0.004708678142018455, 0.0081558641292784, 0.0045006349976259375, 0.008255816115912777, 0.18836303297239068]","[6.3902377905052195, 0.012429016731196663, 0.010791489494690418, 0.004500783334735034, 0.18836303297239065, 0.00825576032253449]","[239.71769001540613, 5.382720496382271, 108.65029020823062]"
0.1,5,51,1,"Number[3.4227764508999, 0.004956991747407941, 0.00801499699229544, 0.005129371808740329, 0.006874610804362085, 0.19517861370355022]","[6.690880383243567, 0.011417314421333077, 0.011104837493482579, 0.005129598728988639, 0.1951786137035502, 0.006874517574745561]","[240.3552939016759, 5.26765486127619, 98.68303515273229]"
0.1,5,38,1,"Number[3.469573200681882, 0.0048770692386232144, 0.008312128360504148, 0.005050266474884744, 0.0077287382778726404, 0.19838255570486601]","[7.161352143345116, 0.011553619555582983, 0.011769084657026575, 0.005050436308445668, 0.19838255570486601, 0.00772867536961021]","[230.51709177328593, 4.9031413435996996, 95.57483494990214]"
0.1,5,27,1,"Number[3.2863294512155736, 0.005588074191332738, 0.0070409781010946325, 0.005139949697573367, 0.007279606672779686, 0.2107638406431793]","[6.795192759638634, 0.011737510428110243, 0.011713803097384116, 0.005140354780846143, 0.21076384064317927, 0.007279469548227969]","[274.37636415043613, 5.458483065764982, 109.98867101449645]"
0.1,5,25,1,"Number[3.0901489369655972, 0.005568803738869959, 0.007708614880183226, 0.004327276844202139, 0.006974820943937727, 0.2171472193655424]","[6.295292897045783, 0.013110506931895622, 0.012063205303164121, 0.00432735560496846, 0.21714721936554232, 0.006974781465955963]","[253.81709637853587, 5.499727155645447, 101.11940750471359]"
0.1,5,54,1,"Number[3.2221623607232424, 0.005199108598828741, 0.00812545419468013, 0.0043610567447796, 0.007508573365227022, 0.2127356908459556]","[6.772090268617927, 0.012655694868403225, 0.012247050026155164, 0.004361121961345897, 0.21273569084595556, 0.00750854671187549]","[241.5339668007824, 4.866884800686981, 96.87080643901804]"
