sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
47,0.5,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1632256219984028, c_pa = 0.00657599176850669, mu_a = 0.006720359715004444)","(b = 6.0384565998939514, c_el = 0.007273019392429413, c_ea = 0.012678867910975368, c_pa = 0.006680130376039298, mu_l = 0.16322562199840296, mu_a = 0.0046915880318020575)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[4.492165461386482, 0.046923400623140946, -0.009454918974558026], [13.44898905979272, 0.032398094257380126, 0.002477105179881213], [16.08047081946552, 0.019972955238980097, 0.019796885575855374], [5.848403452933498, 0.012636416411979936, 0.005996092012570021]]","[[0.03572450918587435, 0.16138902329721308], [0.00657599176850669, 0.006720359715004444]]",[[0.1632256219984028]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
48,0.5,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2282246060357376, c_pa = 0.0024277934161207578, mu_a = 0.006466523153705259)","(b = 7.5966739865286, c_el = 0.006414258590804314, c_ea = 0.014159081249674441, c_pa = 0.002838750715800591, mu_l = 0.22822460603573747, mu_a = 0.004808813409147679)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[18.135884269791173, 0.017993859651170657, 0.0213595021302269], [20.110321846167974, 0.027018877192777704, 0.005098754778486877], [7.516053642067902, 0.014549768963040086, 0.004946438980068791], [0.5864547268294342, -0.058590810934220396, 0.08795060467587952]]","[[0.0024277934161207578, 0.006466523153705259], [0.03759876136278554, 0.17360897829964964]]",[[0.2282246060357376]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
49,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.17829864217471478, c_pa = 0.0, mu_a = 0.0)","(b = 9.757082011424755, c_el = 0.0069273664699226935, c_ea = 0.010265593011134257, c_pa = 0.006486588918460889, mu_l = 0.17829864217471494, mu_a = 0.011026320520544704)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[42.62350828970074, 0.020080311836003815, 0.019053233259923193], [4.808574129220611, 0.003267935977705975, 0.0018596912159558943]]","[[0.03576524027907551, 0.16772850602595485], [0.006381086303616586, 0.012913097066522832]]",[[0.17829864217471478]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
50,0.5,2,2,1,2,"(b = 8.25874736433533, c_ea = 0.012001541935799153, c_el = 0.00835444934453124, mu_l = 0.1459510245387184, c_pa = 0.005946113079369879, mu_a = 0.010577088200406318)","(b = 8.806771199701362, c_el = 0.00891494670962752, c_ea = 0.012556588482165683, c_pa = 0.0061044632323586, mu_l = 0.14595102453871855, mu_a = 0.008840471548819569)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[8.25874736433533, 0.012001541935799153, 0.00835444934453124], [20.924537752142584, 0.018923847476980563, 0.019039138047971256]]","[[0.03694625968235225, 0.17954059360571625], [0.005946113079369879, 0.010577088200406318]]",[[0.1459510245387184]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
51,0.5,2,2,1,2,"(b = 7.036638553524416, c_ea = 0.009884827872571904, c_el = 0.01639129262263263, mu_l = 0.1255986156310512, c_pa = 0.005433467730294339, mu_a = 0.007459567852143463)","(b = 7.215003821997295, c_el = 0.016132204637398548, c_ea = 0.010273605499532127, c_pa = 0.0056537371436342155, mu_l = 0.12559861563105118, mu_a = 0.005833649804612522)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.15477881770945806, 0.14585577743485767, -0.06525872352860529], [7.036638553524416, 0.009884827872571904, 0.01639129262263263]]","[[0.005433467730294339, 0.007459567852143463], [0.037825138767341414, 0.18689730883444017]]",[[0.1255986156310512]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
52,0.5,2,2,1,2,"(b = 4.97354888230282, c_ea = 0.012333210232871901, c_el = 0.013989385126428604, mu_l = 0.2379983668501316, c_pa = 0.005382882473163861, mu_a = 0.011377370129211927)","(b = 4.976129472679431, c_el = 0.013971235852649448, c_ea = 0.012359699006424103, c_pa = 0.005495218055449422, mu_l = 0.23799836685013154, mu_a = 0.010085796187608364)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.21669610253379137, -0.05223691155010631, 0.06675115831768133], [4.97354888230282, 0.012333210232871901, 0.013989385126428604]]","[[0.005382882473163861, 0.011377370129211927], [0.03496944940669645, 0.15432917059089662]]",[[0.2379983668501316]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
53,0.5,2,4,1,2,"(b = 5.696191725274643, c_ea = 0.013285844863308341, c_el = 0.008336155528139823, mu_l = 0.22488873109859842, c_pa = 0.0043445631735534165, mu_a = 0.010841826760688813)","(b = 5.744326730788015, c_el = 0.008768479865892602, c_ea = 0.013311716212388736, c_pa = 0.0045454645484462475, mu_l = 0.22488873109859836, mu_a = 0.009696319834836736)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[14.16091998859709, 0.025986780620748575, 0.0073072792044656465], [0.13324530346787739, 0.14305029267021446, -0.09563514019031824], [12.45111984968818, 0.01981988032851368, 0.01889522401137165], [5.696191725274643, 0.013285844863308341, 0.008336155528139823]]","[[0.03622584177677271, 0.16657450551357014], [0.0043445631735534165, 0.010841826760688813]]",[[0.22488873109859842]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
54,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2271601854681636, c_pa = 0.004263121333742067, mu_a = 0.00905873152025259)","(b = 6.025625875390897, c_el = 0.006656087233344904, c_ea = 0.008504913480945096, c_pa = 0.00446756829654153, mu_l = 0.2271601854681636, mu_a = 0.007925105624427442)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[29.829347281845788, 0.022252458975643798, 0.018679509901208112], [1.8189152080091247, -0.006771063089642131, -0.0027945759491188765]]","[[0.03615990507451859, 0.16372199023633602], [0.004263121333742067, 0.00905873152025259]]",[[0.2271601854681636]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
55,0.5,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1481140256380788, c_pa = 0.00342090566341106, mu_a = 0.005558189458875141)","(b = 5.751823154150118, c_el = 0.007265081895159901, c_ea = 0.012868574833815764, c_pa = 0.003835968017510752, mu_l = 0.148114025638079, mu_a = 0.0038767191029868936)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[14.503138628842542, 0.019440365536832364, 0.02017155942276994], [0.0616729300516762, -0.17931639207430963, 0.20353563166714925], [5.529589063000303, 0.012735232288712676, 0.006015794354433122], [15.907654365982424, 0.026694103579349412, 0.005774783020183149]]","[[0.00342090566341106, 0.005558189458875141], [0.038882648758304765, 0.1937526422682394]]",[[0.1481140256380788]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
56,0.5,2,4,1,2,"(b = 6.04009719493709, c_ea = 0.012640457474830178, c_el = 0.009067305206547123, mu_l = 0.2381802223692664, c_pa = 0.0, mu_a = 0.0)","(b = 6.177983511045017, c_el = 0.009389934601336206, c_ea = 0.012837493623920079, c_pa = 0.005040669291353996, mu_l = 0.2381802223692665, mu_a = 0.010919720903756217)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.7827271792320634, 0.056784895147267714, -0.016476904666385322], [15.516414808474284, 0.026804043766027803, 0.007487035083350465], [13.91152785858925, 0.020014178869562877, 0.018228413295108555], [6.04009719493709, 0.012640457474830178, 0.009067305206547123]]","[[0.03542862351356951, 0.15940032052656938], [0.004897181439074846, 0.012080514714664987]]",[[0.2381802223692664]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
57,0.5,2,2,1,2,"(b = 4.2176011924238885, c_ea = 0.011999767635834211, c_el = 0.013034616577297395, mu_l = 0.2990419073701136, c_pa = 0.006987069712554605, mu_a = 0.009632556859746977)","(b = 4.240262817307394, c_el = 0.013022552010637945, c_ea = 0.012083636742054597, c_pa = 0.007023557865113068, mu_l = 0.2990419073701138, mu_a = 0.007434812436053815)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.06431819571815177, 0.15869155788619768, -0.08808440061040407], [4.2176011924238885, 0.011999767635834211, 0.013034616577297395]]","[[0.03176470500208196, 0.11968844662924391], [0.006987069712554605, 0.009632556859746977]]",[[0.2990419073701136]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
58,0.5,2,4,1,2,"(b = 8.997597481721822, c_ea = 0.008628087867325166, c_el = 0.01248623916445919, mu_l = 0.22084627184348762, c_pa = 0.003475659869589616, mu_a = 0.007105552692976527)","(b = 9.807250496032815, c_el = 0.012452553436093305, c_ea = 0.009731766792860693, c_pa = 0.003767194911468438, mu_l = 0.22084627184348776, mu_a = 0.0058408938310101815)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[25.403406361528482, 0.01859633746842417, 0.016206738465931177], [18.17860763461083, 0.03446560607481922, 0.005034145012433655], [29.584252632230584, 0.020992239992091506, 0.013840692547142024], [8.997597481721822, 0.008628087867325166, 0.01248623916445919]]","[[0.003475659869589616, 0.007105552692976527], [0.036932411249583, 0.16921099820821703]]",[[0.22084627184348762]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
59,0.5,2,4,1,2,"(b = 3.416449201479409, c_ea = 0.01633118609378062, c_el = 0.011942240428492013, mu_l = 0.1918808249451352, c_pa = 0.006888817810991532, mu_a = 0.006065357815481044)","(b = 3.4027591062500204, c_el = 0.011943266207541228, c_ea = 0.01628548151151673, c_pa = 0.0069625125900579805, mu_l = 0.1918808249451353, mu_a = 0.003860306208302246)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.6184877251492789, 0.008314868844682015, 0.02531402598904405], [5.022533033042891, 0.020603668579419757, 0.011930836534198437], [3.416449201479409, 0.01633118609378062, 0.011942240428492013], [4.797864794841622, 0.019860013835761088, 0.01612219730313701]]","[[0.006888817810991532, 0.006065357815481044], [0.03462306275024399, 0.1479015111217277]]",[[0.1918808249451352]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
60,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.29615390829932603, c_pa = 0.00326678870509893, mu_a = 0.008236956800528265)","(b = 8.341907172331336, c_el = 0.007855662445020459, c_ea = 0.007456211669040971, c_pa = 0.0034793932687407388, mu_l = 0.29615390829932586, mu_a = 0.007273015915183947)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.5631892174080891, -0.04915030413282518, -0.011499573457395067], [44.08068312875289, 0.02322840774939909, 0.01721860337568607]]","[[0.03513029541450078, 0.14701332931832306], [0.00326678870509893, 0.008236956800528265]]",[[0.29615390829932603]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
61,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.155078405237088, c_pa = 0.0, mu_a = 0.0)","(b = 7.419323369160958, c_el = 0.009102014944558446, c_ea = 0.00915784451806322, c_pa = 0.003747173494320531, mu_l = 0.15507840523708807, mu_a = 0.01081877054750221)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[28.137925189020336, 0.021243579295563888, 0.01741108208413213], [4.213315822895531, 0.002339238635630764, 0.007184715084288791]]","[[0.03908207361471631, 0.20318160815094047], [0.0033252933332205137, 0.0125171424905833]]",[[0.155078405237088]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
62,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2281593164300676, c_pa = 0.0, mu_a = 0.0)","(b = 3.9553957245624, c_el = 0.009504358647695891, c_ea = 0.00603403047086012, c_pa = 0.004183084649711348, mu_l = 0.22815931643006754, mu_a = 0.01087171403167095)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[20.3631443554691, 0.024708961776461334, 0.015648470068489146], [0.9333972150966441, -0.018756028820672545, 0.004913083114449659]]","[[0.03653324491972787, 0.17049076237615718], [0.003948420213862539, 0.01202582223925782]]",[[0.2281593164300676]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
63,0.5,2,4,1,2,"(b = 5.579981761463185, c_ea = 0.016113514714826836, c_el = 0.009966917060298477, mu_l = 0.19959941064658718, c_pa = 0.003307410390456398, mu_a = 0.010731309116636365)","(b = 5.570803002933465, c_el = 0.010000232560401345, c_ea = 0.01609207462385779, c_pa = 0.0036542193984795395, mu_l = 0.19959941064658715, mu_a = 0.009293458135702086)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[8.97483086723458, 0.021523790069858943, 0.009735530807889532], [7.639882470139658, 0.01857984092607846, 0.018873699574125942], [1.5256900163072094, -0.0003920229527777724, 0.034682741016591495], [5.579981761463185, 0.016113514714826836, 0.009966917060298477]]","[[0.03780647764319124, 0.18381877510955258], [0.003307410390456398, 0.010731309116636365]]",[[0.19959941064658718]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
64,0.5,2,2,1,2,"(b = 5.080493965763448, c_ea = 0.008449256568937961, c_el = 0.007441467957795272, mu_l = 0.10632440608610359, c_pa = 0.005344269073501892, mu_a = 0.010582845079124483)","(b = 6.266336324273658, c_el = 0.008652944323295008, c_ea = 0.010640278294122407, c_pa = 0.0056001736037753855, mu_l = 0.1063244060861035, mu_a = 0.00889784042185827)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.080493965763448, 0.008449256568937961, 0.007441467957795272], [19.748763515576787, 0.02074160529429668, 0.01820971354230522]]","[[0.03857782739271207, 0.2000558302064179], [0.005344269073501892, 0.010582845079124483]]",[[0.10632440608610359]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
65,0.5,2,2,1,2,"(b = 4.596608610350774, c_ea = 0.007879649710303858, c_el = 0.01672310807768891, mu_l = 0.12407254569903879, c_pa = 0.0, mu_a = 0.0)","(b = 4.635691309999326, c_el = 0.016490047486442644, c_ea = 0.008306211142041772, c_pa = 0.004020671816049805, mu_l = 0.12407254569903876, mu_a = 0.010066248564993607)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_l = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.35313770050036014, -0.04555709039907923, 0.05607513194105758], [4.596608610350774, 0.007879649710303858, 0.01672310807768891]]","[[0.039685452761382155, 0.21191827108643432], [0.0035784117979217713, 0.011852521510518115]]",[[0.12407254569903879]],"[0.9979471780178547, 1.2852201863814536, 1.1028254479300132]"
